standard_inchi_key,canonical_smiles
FAONGYOJFMULFN-WMZOPIPTSA-N,CC(C)CC(NC(=O)c1[nH]cnc1C(=O)NC(C)C(=O)OCc1ccccc1)C(=O)OC(C)(C)C
QTMIOKJVXMNHMR-UHFFFAOYSA-N,CN(C)CC1Oc2ccccc2OC1(O)c1ccccc1
MAUXDJHHYHURRU-UHFFFAOYSA-N,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1NS(=O)(=O)c1ccccn1
HRPWSVHEQTVQBL-XTCMURJCSA-N,COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccc(-c2cn3ccsc3n2)cc1)C(C)(C)C
SRHGMXWTLFQNBL-UHFFFAOYSA-N,CCOCCn1c(COc2ccc(C)cc2)nc2ccccc21
DDGUCBCVEHBVFL-UHFFFAOYSA-N,Cc1cccc(C(=O)NNC2=C(C(=O)C(F)(F)F)CCC2)c1O
VWTVRHAEVXUNGT-UHFFFAOYSA-N,CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Br)C(=O)c2ccccc21
FNEFTGPEOPTWML-UHFFFAOYSA-N,CC(C)CN(C(CO)c1ccc(CNC(=O)C(NC(=O)c2ccccc2)C(c2ccccc2)c2cnc[nH]2)s1)S(=O)(=O)c1ccc2ncsc2c1
JNSKNTVOPPTVCX-UHFFFAOYSA-N,COc1ccc(CN(CCC(c2ccc(F)cc2)C2CCOC(C)(C)C2)C(=O)c2ccco2)cc1
IMGCDQHXXAQTBJ-LUSCGSNMSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CCC1O
KTXLAHKXAQGXAY-UHFFFAOYSA-N,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1[N+](=O)[O-]
RWTXTYULNIJWJI-UHFFFAOYSA-N,Cc1cc(NCc2ccccc2)nc(-c2ccccc2O)n1
VUJKZSAGNSGRFG-UHFFFAOYSA-N,O=C(Nc1ccccc1N1CCCC1)c1cccc(-c2cc3ccccc3oc2=O)c1
WTSRZSYGCVJMOO-FVYLLSDRSA-N,C=CC1CC1(NC(=O)C1CC(Oc2nc3cc(OC)ccc3nc2C(F)(F)F)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
AYFWFAZRDBTCPM-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)c2nc(-c3ccco3)oc2SC(C)C)cc1
FPWQWBNZAVUOKA-UHFFFAOYSA-N,CCOC(=O)N1CCN(S(=O)(=O)c2ccc(Br)s2)CC1
GHAWCFLBCAMCRI-UHFFFAOYSA-N,Nc1cc([N+](=O)[O-])ccc1Nc1ccc(O)cc1
XMFHRSUEDRKTLP-UHFFFAOYSA-N,Cc1cc(C=C2C(=O)NC(=O)NC2=O)c(C)n1-c1cccnc1
NLTZYYGJAAYHIK-UHFFFAOYSA-N,CCOc1cc(C)c(S(=O)(=O)NC2CCCCC2)cc1C
SXTFRJHIQBGQEV-UHFFFAOYSA-N,CCCCOc1[nH]cnc2c3ccccc3nc1-2
TZVZXRZHDGWIGN-UHFFFAOYSA-N,COC(=O)Cn1nc(-c2ccccc2)c2cc(Cl)ccc21
VHBGOIPNHRPESU-UHFFFAOYSA-N,CC(C)CC(c1nnnn1C1CCCCC1)N1CCN(c2ncccn2)CC1
AVHZEYDDGTUYIT-UHFFFAOYSA-N,CCCCOC(=O)CSC1=C(C#N)C(c2ccccc2OC)C(C#N)C(=O)N1
KXSOPYRQTUKYCZ-UHFFFAOYSA-N,CCC(C1=C(O)OC2(CCCCCCC2)CC1=O)c1ccccc1
HLFCFFFFSAGQJM-WGAHVHMHSA-N,O=C(NN=CC=Cc1ccccc1[N+](=O)[O-])c1cc(-c2ccccc2)nc2ccccc12
XPVQAQNKOLGKPP-RUENRELNSA-N,CCC(CC)OC1C=C(C(=O)NC(C(=O)O)C(C)C)CC(N)C1NC(C)=O
QGUXPHKMOOSURQ-UHFFFAOYSA-N,c1ccc(-c2cc(N3CCCCC3)ncn2)cc1
UASXFRSUPBAFHR-UHFFFAOYSA-N,Cc1cc(NC(=O)C(C)SCC(=O)N(C)CC(=O)Nc2ccc(Br)cc2C)no1
NRADIIAUVVXPHY-NWJWHWDBSA-N,CN(C)c1ccc(CC2C(O)C(O)C(Cc3ccc(N(C)C)cc3)N(Cc3ccccc3)C(=O)N2Cc2ccccc2)cc1
VYCNWMKEDMIMAF-PXNMLYILSA-N,N#Cc1ccc(Br)cc1COc1cccc(C(O)=CC(=O)C(=O)O)c1
CVUWTYBKPDSCBG-QVOWHDOCSA-N,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(C=O)CC[S+](C)[O-]
RGCBDBHTXLKVEG-UHFFFAOYSA-N,O=C(Cc1ccccc1)NC(=S)Nc1cccc(C(F)(F)F)c1
YFGYUHBGUJOOLX-UHFFFAOYSA-N,Cc1cc(Cl)ccc1OCC(=O)N1CCCN(C(=O)COc2ccc(Cl)cc2C)CC1
CBACPFGSVXIUFQ-UHFFFAOYSA-N,Clc1ccc(-n2ncc3c(NCC4CCCO4)ncnc32)cc1
GEAMHMBWFNQRTB-UHFFFAOYSA-N,COc1ccc(C(C)(C)C)cc1NC(=O)Nc1ccc2c(c1)OCO2
WFBBNCYFRQBKER-KDXMTYKHSA-N,COc1ccc(Sc2ccc(C#Cc3ccc(NC(=O)C4CCCN4C(=O)OCc4ccccc4)cc3)cc2Nc2ncnc3nc(C(C)C)ccc23)cc1
MMZRUVLLFMTCOG-UHFFFAOYSA-N,O=C(O)C(=O)CC(=O)c1ccc2c(c1)c(=O)c(C(=O)CC(=O)C(=O)O)cn2Cc1ccc(F)cc1
GRDZUQVGPJVUJR-UHFFFAOYSA-N,COc1cc(Cl)c(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl
GOWJZKFOGIEYQM-IHWYNZOXSA-N,CC1C(=O)N2CC(O)C(O)C2C2Sc3ccccc3C(=O)N12
SRMHGVYGCJOUJG-UHFFFAOYSA-N,COc1cccc(NC(=O)CN(C)CC(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])c1
WWIRUPXBOJTXFO-JOCHJYFZSA-N,CN(Cc1cc2c(=O)c(C(=O)NCc3ccc(Cl)cc3)cn(C)c2o1)CC(O)c1ccccn1
YRXVONMXHVPBLR-UHFFFAOYSA-N,Cc1ccc2nc(N(CCCN(C)C)C(=O)c3cc(-c4cccs4)nc4ccccc34)sc2c1
RLVAECXCGINYQB-UHFFFAOYSA-N,O=C(Cn1c(-c2cncs2)nc2ccccc21)NCCc1ccccc1
QGNFGIXTKZKYFC-UHFFFAOYSA-N,O=Cc1ccccc1OCCCOc1cccc2cccnc12
CFHAIPYYVCCNSN-UHFFFAOYSA-N,CCOC(=O)N1c2cc(Cl)ccc2NC(=O)C1(C#CC1CC1)C(F)(F)F
BZIHHPIMZYKRFX-UHFFFAOYSA-N,O=C(COC(=O)CC(c1ccccc1)c1ccccc1)Nc1cccc(F)c1
GPQLHGCIAUEJQK-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1
JYAKWWYXZKZPAJ-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(C)nc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cc4c(cn3)CCn3c-4cc4c(F)cccc43)cc12
YXHCAKPZTQMYPQ-SZUUGEOJSA-N,CC=CC1CC(C(=O)O)NC1C(NC(C)=O)C(O)CCC
GWNVZICSCAVKDH-UHFFFAOYSA-N,O=S(=O)(c1ccccc1)c1c(-c2ncc[nH]2)[nH]c2ccc(Cl)cc12
LWMFQSCWZHDRNC-IZZDOVSWSA-N,O=C(C=NO)NCCCn1ccnc1
DVOPWWSFKRKAHW-DPSVNRJGSA-N,C=CC1CC1(NC(=O)C1CN(c2ccc(Br)cc2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
QLBSZGTWBMKUBV-UHFFFAOYSA-N,O=C1CSC(c2cn(-c3ccccc3)nc2-c2cccs2)N1CC1CCCO1
RLVILEVPFWWDKZ-HZHRSRAPSA-N,Cc1ccccc1C(=O)ON=Cc1c(N2CCOCC2)n(C)c2ccccc12
UFCLZKMFXSILNL-RVXRWRFUSA-N,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1OC(=O)C=Cc1ccc(O)c(O)c1
SNIMDZAKEDALAU-UHFFFAOYSA-N,Fc1ccc(NC(S)=Nc2cccnc2)cc1Cl
CETJHPDEKHSOBQ-UHFFFAOYSA-N,COc1ccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2CCN2CCOCC2)cc1
DPLSPECGBKTIFT-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(=S)N2CCN(c3ccccc3)CC2)cc1
WAXNSAUEGUCFGA-UHFFFAOYSA-N,O=C(Nc1sc2c(c1C(=O)NC1CC1)CCCCCC2)c1ccco1
KXLAIXDCJORWRT-ZFQMDJOTSA-N,CC(=O)NC(C(=O)N1CCCCC1)C1CC(C(=O)O)CC1N=C(N)N
XNGXCSMKZJPNSE-UHFFFAOYSA-N,Cc1cccc(NC(=O)c2cc(NC(=O)c3ccccc3)ccc2N2CCCCC2)c1
DIKVXFLKJHUGJR-UHFFFAOYSA-N,O=C(c1ccc(Cl)cc1)C1NS(=O)(=O)c2ccc(Cl)cc2S1
QDNTXUZUWFKCPF-HAYFFOTOSA-N,CC(C)(C)NC(=O)C1CC2SCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1cccc2cccnc12)NS(C)(=O)=O
GYZOWTMQIKRUKH-BHDDXSALSA-N,CCC(CC)OC1C=C(P(=O)(O)OCCCc2ccccc2)CC(N)C1NC(C)=O
NEWMBJKXVYZMIX-UHFFFAOYSA-N,O=C(c1ccccc1)c1cc(Cl)ccc1OCCn1ccc(=O)[nH]c1=O
PRCCJXJXZGPFRK-SDQBBNPISA-N,COc1cc(C=C2C(=O)NN(c3ccc(Cl)cc3)C2=O)cc(Br)c1O
BPGLPAIFJLXHAK-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)cc1
IAUQCZAHINCYJO-GDNBJRDFSA-N,O=C(O)C(O)=CC(=O)C(=O)c1cccc(C(=O)c2ccccc2)c1
OMRCOTBOGDNZOA-UHFFFAOYSA-N,Oc1ccc2nnc3c(Br)cnn3c2c1
YTCMZQULKSYRJL-UHFFFAOYSA-N,CCOc1ccc(C2=NN=C(c3ccc(N4CCOCC4)cc3)c3ccccc3N2)cc1
QMGIRJRALLTTJE-UHFFFAOYSA-N,CCOc1ccc(OCc2ccc(C(=O)N3CCCCC3)o2)cc1
VSLXOUKMFWPMKG-LVZFUZTISA-N,COC(O)=C1C(C)=NC2=C(C(=O)CC(c3cccs3)C2)C1c1ccsc1
YWJLBZRDNNTTGH-UHFFFAOYSA-N,COc1cccc(CSc2nc(Cc3ccccc3)c(I)c(=O)[nH]2)c1
SBCMIWALEXCSHU-MLMSKLGMSA-N,CC(=O)NC(COCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSC(C)(C)C1C(=O)NCc1ccccc1C
BYYFFXHWQYMWGO-UHFFFAOYSA-N,COC(=O)C(O)(c1c(C)[nH]n(-c2ccccc2)c1=O)C(F)(F)F
ZBZQCRFWASEUCI-UHFFFAOYSA-N,COc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1
YHOYZBOLGRMWLY-UHFFFAOYSA-N,CCc1c(Oc2cc(C)cc(C)c2)n(CC2CC2)c(=O)[nH]c1=O
MLPIZABXQXCIMW-UHFFFAOYSA-N,Cc1ccc(NS(=O)(=O)c2cc(NC(=O)C(C)Oc3ccccc3)ccc2C)c(C)c1
ASTRIAJTPSIVRW-GIPULPQISA-N,O=C(O)c1cc(F)c(CCNC(=O)C(CC(F)F)NC(=O)C2CC(c3ccccc3)CN2C(=O)C(O)C2CCCC2)c(F)c1
CBANMJYTFABIIT-UHFFFAOYSA-N,CCOc1ccc2c(C)c(C)c(=O)oc2c1OCC
TXTGJTDNZIVVAA-UHFFFAOYSA-N,CC(C)CN=C(S)N1CCC(Cc2ccccc2)CC1
BRSHXJZQSXYQQI-UHFFFAOYSA-N,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)c1noc2c1CCCCC2
HTTUUVIGNICRQN-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(CNC(=O)c2cccc(Oc3ccccc3)c2)cc1
GHLKYWPBYZWXMD-HKWRFOASSA-N,CCOC(=O)C1=C(c2ccccc2)N=c2sc(=Cc3ccc(O)cc3)c(=O)n2C1c1cccs1
NMZPCHXMOCLPDB-UHFFFAOYSA-N,c1ccc(CCc2nn3c(-c4ccncc4)nnc3s2)cc1
ZGFXPGDNKWCOLS-UHFFFAOYSA-N,O=C(Cn1cnc2c(nnn2Cc2ccc(Cl)cc2)c1=O)N1CCN(c2ccccc2)CC1
QVRHBIWEJSNASF-YBFXNURJSA-N,CCN(CC)c1ccc(C=NNC(=O)c2c(Cl)c(C)nn2C)cc1
PGJWMLRUKAONSY-LICLKQGHSA-N,COc1cc(C=NNC(=O)c2ccccc2OC)ccc1O
KRGQOKCRZMRVRH-UHFFFAOYSA-N,Cn1ncc(Cl)c1C(=O)N1CCCCC1
VJGUBCUGFXDMEX-UHFFFAOYSA-N,CN(C)CCCNc1c2ccccc2nc2ccccc12
HIHQXJPAYXNYGV-UHFFFAOYSA-N,CCSc1cc(C2C(C#N)=C(N)Oc3[nH]nc(C)c32)c(C)o1
KEJSHAMUWLPERZ-PELKAZGASA-N,CC1C=CC(=O)OC1c1ccc(C(F)(F)F)cc1
FNTAPUUITKZFQZ-UHFFFAOYSA-N,Cc1ccc(-c2nc(-c3cccnc3)no2)c(C)c1
FMROKUKFSAXFKK-LXQNXJGFSA-N,CC(C)CCN(CC(O)C1Cc2ccc(cc2)OCCCCC(=O)NC(C(C)C)C(=O)N1)S(=O)(=O)c1ccccc1
IQVNZSWHYXIDAB-UHFFFAOYSA-N,CCC1(c2ccc(CSc3c(Cl)cccc3Cl)cc2)Oc2ccccc2-n2cccc2C1=O
BSXUYILVDFXZLF-UHFFFAOYSA-N,O=C(Cn1c(C(=O)N2CCc3ccccc3C2)cc2sccc21)c1ccccc1
HRGZUWRNXHICSA-UHFFFAOYSA-N,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1SCC(N)=O
PHAMPASFNISRDD-GXHLCREISA-N,COc1noc2c(C)cc(C(=CCCN3CCOC3=O)c3cccc(C#N)c3)cc12
AKROVYBNGSRKJL-UHFFFAOYSA-N,Cc1cccc(C)c1NS(=O)(=O)c1ccc(-c2cnc(C3CC3)o2)cc1
JBIWCJUYHHGXTC-XMKLKQICSA-N,CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C21
ICGVJRLCACXWST-YCMMZOLNSA-N,CCOC(=O)C1C2COc3ccccc3C2N2C(=O)N(c3ccc(Cl)cc3)C(=O)C12C
LWWPCMSMTFJTED-SOFYXZRVSA-N,O=C(NN=Cc1cc(Br)cs1)C1COc2ccccc2O1
VZVSMDNIXJOMNE-ZAOLTVOBSA-N,Cc1ccc(C(=O)NC(=CC=Cc2ccccc2)C(=O)NCc2ccco2)cc1
PXDNUQMVHRSQBW-YVNNLAQVSA-N,COc1ccc2c(c1)c(C(=O)C=C(O)C(=O)O)cn2Cc1c(C)cc(C)cc1C
KGJJXYKXFVQFOX-UHFFFAOYSA-N,CC(C)c1ccc(CCC2(C3CCCC3)CC(=O)CC(=O)O2)cc1
LNRCGMWCCRVARC-UHFFFAOYSA-N,Cc1ccc(-c2nnc(SCC(=O)N3CC(C)CC(C)C3)o2)cc1C
KJRSIQBZXJNVCU-UHFFFAOYSA-N,Cc1ccc(SCCN=C(S)Nc2cc(C)cc(C)c2)cc1
MFVNSYINEXBGAN-UHFFFAOYSA-N,CC1CCCCC1NC(=O)CSc1nncs1
ORQJJWYENVQNLT-UHFFFAOYSA-N,COc1ccc(Cl)cc1C(=O)Nc1nc2ccccc2[nH]1
AOLQBHBDLWMQMX-BANMPPSNSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccc([N+](=O)[O-])cc1)C(=O)NC1c2ccccc2CC1O
XYPOFCOXPGPNAR-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1C(=O)N(C)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1
YVNITSOLRPDTNX-NFSPSGFISA-N,O=C(NC1c2ccccc2CC1O)C(OCc1ccc(F)cc1F)C(O)C(O)C(OCc1ccc(F)cc1F)C(=O)NC1c2ccccc2CC1O
JGJCXYBAQFXZMK-NMWGTECJSA-N,CC1CCc2sc(C(=O)NN=C3CCC(c4ccccc4)CC3)cc2C1
QCUVCXVXWWGNTC-CMDGGOBGSA-N,CCOc1nc(C=Cc2ccccc2)oc1C(=O)Oc1cncc(Cl)c1
XUTXGMTUPLPAHK-UHFFFAOYSA-N,CC(C)OC(=O)c1c(NC(=O)C2CC=CCC2C(=O)O)sc2c1CCCCC2
XUKAIIHIPUVRNV-UHFFFAOYSA-N,Cc1cc(C(=O)Nc2nnc(C(F)(F)F)s2)cs1
WRFSDGVWYLMDCA-UHFFFAOYSA-N,CCCCCCCCn1cnc2c(N)c(C)c(C)cc21
VFMWHWROUGBLFU-UHFFFAOYSA-N,CCCn1c(=S)[nH]c2cc(OC)c(OC)cc2c1=O
LARZJWOLUMSEIB-UHFFFAOYSA-N,COc1ccc(C(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1
ZXTUFZXGGINDRX-ONEGZZNKSA-N,CC=CCn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C
VPTGJRMRBSWGMR-JXMROGBWSA-N,O=C(C=Cc1ccccc1Cl)N(Cc1ccc(Cl)cc1)C1CCS(=O)(=O)C1
AJSXKTMPEQNQES-CVCOPPNTSA-N,CN(C)Cc1c(O)ccc2c1OC(=CC=Cc1ccccc1)C2=O
AITZVJIJJUBPCG-UHFFFAOYSA-N,Cc1nc2ncnn2c(C)c1CCC(=O)Nc1csc(N)n1
JUOAWQDUJXKCCD-UHFFFAOYSA-N,COc1ccc(NC(=O)Cn2c(CCC(=O)O)ccc2-c2ccccc2)cc1
LANSRWKIIZMCHQ-UHFFFAOYSA-N,Clc1ccccc1-c1nc2ccc(Br)cn2c1NC1CCCCC1
UMRFWQPCLPWDMJ-LOACHALJSA-N,CCC1CCCCN1C(=O)NC(Cc1ccccc1)C(=O)O
DSBMMHQYMZZKBG-UHFFFAOYSA-N,N#Cc1cc(C(=O)c2cc(Br)ccc2O)cn(C2CC2)c1=O
DOLXDDJVXZTRHZ-JGKWMGOWSA-N,C=C(C)C(=O)N1CC2(CC(c3cccc(NC(=O)COc4ccc(Cl)cc4)c3)=NO2)CC1C(N)=O
RWZIQOTVJDJVNI-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)N(Cc1cccnc1)Cc1ccco1
ZONFDQCCZSBEFC-UHFFFAOYSA-N,c1ccc(CCNc2nc3ccccc3s2)cc1
SCHXFDFTQJLIAJ-UHFFFAOYSA-N,CCn1nnc(NC(=S)NC(=O)c2ccc(-c3cccc(Cl)c3)o2)n1
NVNZPDYBQNEBRX-UHFFFAOYSA-N,CCN1c2ncc(CCc3ccnc(CO)c3)cc2C(=O)N(C)c2ccc(Cl)nc21
WBCDOZMPCKMONV-UHFFFAOYSA-N,Cc1cc2oc(=O)cc(CN3CCCCC3C)c2c(C)c1Cl
POTILZIEQCOPAG-OEMFJLHTSA-N,CCc1c(O)cccc1C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSC(C)(C)C1C(=O)NC(C)(C)C
NTJLUUOCFXOJBE-UHFFFAOYSA-N,Cc1ccc(Cl)cc1N1CCN(S(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N2CCCCC2)CC1
BXJLLZARZPWQOL-CLFYSBASSA-N,C=CCSC1=NC(=O)C(=Cc2cccs2)S1
GVGJTBQBRIYAOY-UHFFFAOYSA-N,Cc1ccc(C)c(N2CCN(C(=O)C3CCN(c4nnc(N5CCCC5=O)s4)CC3)CC2)c1
VVWOVDDGJRFUQP-RXUNNURXSA-N,CC(=O)NC(C(=O)NC(C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSC(C)(C)C1C(=O)NC(C)C(C)(C)C)C(C)(C)C)c1ccccc1
ADRQFDIWPRFKSP-RUDMXATFSA-N,COc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1
SXSLAJFRSAEVDU-DHDCSXOGSA-N,COc1ccc2nc(C=C3SC(=S)N(C(C(=O)O)C(C)C)C3=O)ccc2c1
JMTYXXGQZNLMDY-UHFFFAOYSA-N,Cc1sc(NC(=O)c2cc3ccccc3oc2=O)c(C(=O)OC(C)C)c1-c1ccccc1
DOSIRIXVKFAYNZ-UHFFFAOYSA-N,CCOc1ccccc1NC(=O)N1CCCC(c2nc(O)c3nnn(Cc4ccc(C)cc4)c3n2)C1
SZCXUFFUGMPRJU-UHFFFAOYSA-N,O=C(NCc1ccccc1C(F)(F)F)C12CN(Cc3ccccc3)CC1C(c1ccc([N+](=O)[O-])cc1)=NO2
JHPFXXSFWCODRI-UHFFFAOYSA-N,Cc1cc(C)cc(Cc2c(I)c(=O)[nH]c(=O)n2COCc2ccccc2)c1
ZNOGCBHMCBWPGW-MSOLQXFVSA-N,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(=O)NC(C)c3ccncc3)[nH]c3ccc(Cl)cc23)c1
VTOSZXLXXLIBGH-UHFFFAOYSA-N,COC(=O)COc1ccc(OC)cc1CCNC(=S)Nc1ccc(Br)cn1
HUZAFIBIRYKODU-UHFFFAOYSA-N,NNC(=O)Cc1cn(-c2ncc(C(F)(F)F)cc2Cl)c2ccccc12
LJQUKPJBSAMSTP-UHFFFAOYSA-N,CCn1c(SCC(=O)Nc2cccc(F)c2)nc2c(c1=O)SC(C)C2
KQMOTYYULFGANT-UHFFFAOYSA-N,CC1=NN(c2ccccc2)C(=O)C1C(=O)c1ccc(Cl)cc1
XVNBMSSTJYIZHF-UHFFFAOYSA-N,Oc1[nH]c(Nc2ccc(Cl)c(C(F)(F)F)c2)nc2ncnc1-2
DPIMMPIMQIETGR-DMZKTXOQSA-N,CCC(C)C(NC(=O)CCc1c(C)c2cc3c4c(oc3c(C)c2oc1=O)CCCC4)C(=O)O
VNYLJYFMZAOGDD-NGYBGAFCSA-N,Oc1ccc(C=NNc2ccc(C(F)(F)F)cn2)c(O)c1
HAMNLVCHMBVYCU-UHFFFAOYSA-N,N#Cc1nc(-c2ccco2)oc1N1CCN(Cc2ccccc2)CC1
BXXCHCNAWZTQBS-UHFFFAOYSA-N,COc1ccc(C2CC(c3cccs3)=NN2C(=O)CSc2nc3ccccc3s2)cc1
QTFKEYAEIWUREB-UHFFFAOYSA-N,Cc1ccc2c(c1)CCCN2C(=O)c1ccc2c(c1)OCO2
NYPNLZQKDXZPCN-UHFFFAOYSA-N,O=C(NCC1CCCO1)c1ccc([N+](=O)[O-])s1
PHXZKHFAYUVEHK-UHFFFAOYSA-N,COc1ccc(-n2nnnc2S(=O)(=O)CC(=O)N2CCCCC2)cc1
RPKPCZUDZKOHDP-ZSOIEALJSA-N,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)C(=Cc2ccco2)SC1=S
CCUMEUHJKHEFOT-SDHOMARFSA-N,CCC(=O)NCC(C=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
AUZWCYVVRYTSST-UHFFFAOYSA-N,O=C(CCCCn1c(=O)[nH]c2ccccc2c1=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1
QKMXEHKCECALOE-UHFFFAOYSA-N,CCOC(=O)c1cc(NC(=O)C2CCCO2)cc(C(=O)OCC)c1
KHPCBZYTDJCPHW-GITKWUPZSA-N,CC1(O)C(O)C(CO)OC1n1cnc2c(N)nc(N)nc21
REPLRRBUVZFLSM-UHFFFAOYSA-N,Cc1occc1-c1nnc(SCC(=O)c2cc3ccccc3oc2=O)o1
CTDOPNUHSGASBT-UHFFFAOYSA-N,NC(=O)CC(=O)c1cccc(I)c1
BPGOMLBPOLBLIM-UHFFFAOYSA-N,CCOC(=O)c1c(S(=O)(=O)N(C)Cc2ccccc2)c(C)n(C)c1C
DUUYHYIRJTUWIV-UHFFFAOYSA-N,CN(c1ccccc1)C1CCCCC1NS(=O)(=O)c1ccc(Cl)cc1
NHRRIBVIKCYWCH-VMPITWQZSA-N,Cc1cc2oc(=O)cc(CN3CCN(CC=Cc4ccccc4)CC3)c2cc1O
MFEIZMHODFOWAT-UHFFFAOYSA-N,Cn1c2c(c(=O)n(C)c1=O)C(C(F)(F)F)(C(F)(F)F)NC(c1ccc(Cl)cc1)=N2
OTRJNIHEVIHBKY-UHFFFAOYSA-N,N#CC1=C(N)OC2=C(C(=O)CC(c3ccccc3)C2)C1c1ccc2c(c1)OCO2
PAQHZRLGXSMSQF-UHFFFAOYSA-N,C=CCOc1ccc(C(=O)c2ccccc2)c(OCC(=O)NC2(C#N)CCCC2)c1
YXKQAVMSWORRCI-UHFFFAOYSA-N,COCCNc1nc(-c2cc(-c3ccccc3)on2)cc(C(C)C)n1
YPWLBUPPYWZWNP-LCYFTJDESA-N,Cc1ccc(S(=O)(=O)NN2C(=O)C(=Cc3cccs3)SC2=S)cc1
PVQNEPRTDDNIEP-AGDVDVTHSA-N,CCCCCC(NC(=O)C(NC(=O)OCC(C)C)C1CCCCC1)C(=O)NC(CCC)C(=O)C(=O)NCC(=O)NC(C(=O)O)c1ccccc1
YXPSKDWPGKXZED-UHFFFAOYSA-N,Cc1nn(-c2ccccc2)c(N)c1Sc1ccc([N+](=O)[O-])cc1
BYQMIZKANASQRH-UHFFFAOYSA-N,COc1ccc(CNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)cc1OC
NOVPOXGMADEKPP-UHFFFAOYSA-N,O=c1ccc(Cc2ccc(Cl)c(Oc3ccccc3)c2F)n[nH]1
ATBPDWLCYWFKEF-UHFFFAOYSA-N,O=C(NNc1nc2ccccc2n2cccc12)c1ccccn1
RFDXFKMFQJSIIQ-UHFFFAOYSA-N,COc1ccc(C2C3=C(CC(C)(C)CC3=O)Oc3ncn(CC(C)C)c(=N)c32)cc1
GKPNDVSGXALYOS-RGVLZGJSSA-N,COc1ccc(OC)c(C=NNC(=O)C(=O)NCc2cccnc2)c1
LLSDBNJTMJQXIR-SNVBAGLBSA-N,CC(N=C(S)Nc1ccc(Cl)cn1)c1ccccc1
QKOHIDSYPASIDZ-BQXGFVACSA-N,CNC(=O)C(CCSC)NC(=O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC(CCSC)C(=O)NC
RUVUCLFDCSPDPZ-DUXPYHPUSA-N,O=C(O)c1cc(Br)cc(C(=O)C=Cc2ccc(Cl)cc2Cl)c1O
OZWSUTDNLCNNTE-UHFFFAOYSA-N,CN(CCNC(=O)C1CCN(S(=O)(=O)N2CCOCC2)CC1)CCc1ccccc1
